seminar_id,region,Seminars
db50c1d2822dfe293816ff9ab2d8ecac,Northeast,1
dc6a78cc9bce1f2d899e79ba74d7da05,South,1
dca5860d804b57f443df8fac08aec09c,Northeast,1
dd2db6ce919e0b6a708e730a41a8fa5d,Northeast,1
ddb1d267e039262c0837afc6f81e1976,Northeast,1
ddb1d267e039262c0837afc6f81e1976,South,1
de0b1ec3f1e09e8df19dd21f587811db,Northeast,1
de0b1ec3f1e09e8df19dd21f587811db,South,1
de2ff69de287336532afe413fbaaf7f2,Northeast,5
de2ff69de287336532afe413fbaaf7f2,West,3
de5240619c662568955ab267ca5bbffd,NA,1
de625982650d7f07b3aa27435ab19765,South,1
de668009ace563fb24f01335d69f20f6,South,2
de668009ace563fb24f01335d69f20f6,West,2
de763c832d0ae0b074d2e5e6b38427a0,Northeast,2
de7a1ac7a7daf3e6ac157d2c6d20d00c,Northeast,1
de7a1ac7a7daf3e6ac157d2c6d20d00c,South,1
de7a1ac7a7daf3e6ac157d2c6d20d00c,West,2
de7a1ac7a7daf3e6ac157d2c6d20d00c,NA,1
deb59249f72727578c5c2883331b09c6,Midwest,1
df23fb2fe5d540b79c89546692c5ee2d,West,2
dfd2ad29c307b2c6ed4c30e4c03eddf2,West,3
dfd2ad29c307b2c6ed4c30e4c03eddf2,NA,2
dffd7adf33e86a3213c87b7faa74c611,Northeast,3
dffd7adf33e86a3213c87b7faa74c611,West,1
e0546f470cd64ba36693f29ed5455f4c,Northeast,2
e0546f470cd64ba36693f29ed5455f4c,South,1
e0733ced5e0f1695762a67b49c6823fe,Northeast,1
e0733ced5e0f1695762a67b49c6823fe,South,1
e0bb13e972a6b7777b3ba8fe95caa935,South,1
e170ba89ca877ccdade0ba5182efa3fe,West,1
e2ca7c62d63aec38570e81f4a9877bd6,West,1
e315240dc35aa0d7b218f6b7a6482995,South,1
e34477b55c35da70d8914ba4c4fa50f1,Northeast,2
e34477b55c35da70d8914ba4c4fa50f1,West,1
e3452b6b850d42286ebb9452da4a0859,Midwest,1
e3f0c9baec1fe5880857d9c8e9b9f792,Northeast,1
e428bb8b092b3278ce2ba98a987b9867,South,1
e4d8d39baec6ca12f324f4e8cf0aee52,West,2
e4d8d39baec6ca12f324f4e8cf0aee52,NA,1
e5fd852fcf98345268fc3c484098035e,Northeast,1
e616cec5cb84eeb37f1f10df38d6e8d1,Northeast,2
e616cec5cb84eeb37f1f10df38d6e8d1,West,5
e72e2048d073d4aa178e428d49df428f,Northeast,1
e733be8ba8d5b3cc6b71cb0018857384,Midwest,1
e733be8ba8d5b3cc6b71cb0018857384,South,1
e733be8ba8d5b3cc6b71cb0018857384,West,1
e79b8a9770fb38bf4e54fd46d4c23780,Midwest,1
e838d53b886374156602383cfe9a8087,West,3
e838d53b886374156602383cfe9a8087,NA,2
e8814a3b12023cae9f073ae6bd9d5cd4,West,1
e90f943f5536229b4572312f2117f6cd,South,1
e93fe92bdd487dc74889802418b5df17,Midwest,1
ea33f1281697838c1290930843c5e13a,South,1
eb65b4d5c11ce32e0a84bd74b5f22b8d,West,2
eb95ca2d9cc952f038078f54e5b3e343,Northeast,2
ed01edd2b9e554cccef1cecbe1881f52,South,1
ed688fc0f962073c1e68557e94853f54,Northeast,1
ed688fc0f962073c1e68557e94853f54,South,2
edc47c41ba0099bd1e6395b72e8e387f,Northeast,1
ede20ada1ce61fd2c8004759cf70f550,Northeast,1
edf9baacff103af660389f2c88102458,South,1
edf9baacff103af660389f2c88102458,West,5
eec7fdcbd6b82f9a1e00584162ea5cf2,Midwest,1
eec7fdcbd6b82f9a1e00584162ea5cf2,South,1
eecd126e71758f44c120c33a651b8604,Northeast,2
eecd126e71758f44c120c33a651b8604,South,1
ef2f873862cfd6d617375a850150ff0b,Northeast,2
ef2f873862cfd6d617375a850150ff0b,South,2
ef2f873862cfd6d617375a850150ff0b,West,4
ef757bc1e664fe9ab4036f2d2848b6c7,Northeast,1
ef757bc1e664fe9ab4036f2d2848b6c7,South,1
ef95fab28f304a6c75d7d12289d1af24,West,1
f0918dbc4ae6b05d2fc1712d8b534dc6,South,1
f0918dbc4ae6b05d2fc1712d8b534dc6,West,1
f0918dbc4ae6b05d2fc1712d8b534dc6,NA,1
f0f989666fa8dfdce5f48ebc52038432,West,1
f17517d03202bd9e4fe727769f6c498d,West,1
f2c33e557905d9b57ce40a253c3d8690,West,1
f2c33e557905d9b57ce40a253c3d8690,NA,2
f30a8e5b370758efa7398ff92780ffa5,Northeast,4
f30a8e5b370758efa7398ff92780ffa5,South,2
f30a8e5b370758efa7398ff92780ffa5,West,2
f30a8e5b370758efa7398ff92780ffa5,NA,1
f322af63991afca508e026851984c114,Northeast,1
f33b82fc258902f4b1fd87b5e5a14547,Midwest,1
f37b193c8afe4492a950d600947b373f,Northeast,1
f3fb5c52bce2653ba13e074510a6d0c9,Northeast,1
f3fb5c52bce2653ba13e074510a6d0c9,West,1
f3fe39c0b663465184f9da365a6f5954,Midwest,1
f3fe39c0b663465184f9da365a6f5954,Northeast,2
f3fe39c0b663465184f9da365a6f5954,South,1
f3fe39c0b663465184f9da365a6f5954,West,1
f3fe39c0b663465184f9da365a6f5954,NA,1
f4c99e32bf6b919c3a81c4fe6da66e68,West,1
f619424fe6e52e2f116e51c80a973740,West,3
f63db1bd69275ab669c2e39b7b7d532d,West,2
f71d12dc29a594db901bc90d9ffe5299,South,1
f804c81e7731b23ceeacd49a491d72c7,South,1
f836c86064621a985545af840eeede71,Northeast,1
f836c86064621a985545af840eeede71,NA,2
f8a887531d9c000835813e47bcda6a55,South,2
f8a887531d9c000835813e47bcda6a55,West,1
f8cd131f6d6c5bfc9f8bc552b785b1ed,West,1
f96b2f725c6535cfede478f469517e53,South,1
f9e3efa40708af0628d5d7c57f68b276,South,3
fa88d010a64712d2f77faa21c0a42bf2,Northeast,1
fa9335a21100e7ccabbb172e34ee05ba,West,2
fae52ab15b4c2855e33f3ec5a9a5c134,Midwest,1
fb6f729d43dddb32f9b411818abed13a,Northeast,1
fb7cd0dc1ab82c0e10e838c05b035bd5,Midwest,2
fb7cd0dc1ab82c0e10e838c05b035bd5,Northeast,1
fb7cd0dc1ab82c0e10e838c05b035bd5,South,1
fb9eb720233394907b386530543c2c78,Northeast,1
fbb26498eaabaecc95915948d96a89f9,South,1
fc32798d097b74a2b68fa6274f064025,West,1
fd2d9a2660b5b49afb1a89a7f75dbc35,Northeast,1
fd2d9a2660b5b49afb1a89a7f75dbc35,West,1
fd538a5f8c6b65b3d76fbd29a3ca6ad2,West,1
fdd1e5060aafa91016e4c8777ae48613,Northeast,1
fdd1e5060aafa91016e4c8777ae48613,West,3
fdd1e5060aafa91016e4c8777ae48613,NA,1
fed87a11abd564647da1169f0f68d374,Northeast,1
fed87a11abd564647da1169f0f68d374,South,1
fed87a11abd564647da1169f0f68d374,West,1
fed87a11abd564647da1169f0f68d374,NA,1
fedef84291f7f1c7dfb0748e32eef63c,Midwest,1
fedef84291f7f1c7dfb0748e32eef63c,South,2
ff07cb0466a7c937ec2d9a96875d061a,Northeast,1
ff07cb0466a7c937ec2d9a96875d061a,South,1
ff07cb0466a7c937ec2d9a96875d061a,NA,1
ff0c5cfa0caedd4d87ac1d71d9f5b98e,Midwest,1
ff0c5cfa0caedd4d87ac1d71d9f5b98e,Northeast,1
ff8d4a04582b3645f049202e637f4550,Midwest,1
ff8d4a04582b3645f049202e637f4550,South,2
ff8d4a04582b3645f049202e637f4550,West,1
ff8d4a04582b3645f049202e637f4550,NA,2
ffb6c2dfc9f9403acda1844999ef99b9,West,1
fff06d0869cb46bb8cc4cc97c95bdef0,Northeast,1
fffee3c7f0947c5e27b2df018b02907a,Northeast,4
