seminar_id,semester,urm,female,urm_female,region
1b6b30fcc2bd2b65f65100228c577b6b,2019-01-01,1,0,0,Northeast
fc196127566252a665b5f0c67a92c580,2018-01-01,1,0,0,Northeast
525c790c5c007580b698798e65956a48,2018-08-01,1,1,0,Northeast
87fecd1becfecb5ac98b15c39a410aec,2018-01-01,1,0,0,Northeast
9cc542f7791b387e9aa97354cbd560c3,2019-08-01,1,0,0,Northeast
dc9103e6c272abc8681ab8cd234336e6,2019-01-01,1,0,0,Northeast
4354e3fc9c71ee1d815c9af085a2fa29,2018-01-01,1,0,0,Northeast
2154107cd345540e55162481366ee0d1,2017-08-01,1,0,0,Northeast
200b14c55e8863a0571eeb3c1e197240,2019-08-01,1,0,0,Northeast
ef2e5bbc70415f86295070125e89afd2,2019-01-01,1,0,0,Northeast
f3fe39c0b663465184f9da365a6f5954,2017-01-01,1,1,0,Northeast
bf1f719e0cc5e82b98f8d89c7a129d9c,2017-01-01,1,0,0,Northeast
f387bba91b2e943fa9a2b1df233fbd61,2016-08-01,1,0,0,Northeast
f5543f06a1384facccae632fc3bd0226,2018-08-01,1,0,0,Northeast
30689fae1aa743a185ac6b1660d658f6,2019-08-01,1,0,0,Northeast
85d2d7e39381ae62c7f575a2cad18db6,2016-01-01,1,0,0,Northeast
a97bfe53988d772ac2a76862da7a231f,2019-08-01,1,0,0,Northeast
587215c723081fcd74c0cbca8d7ed4a7,2019-08-01,1,0,0,Northeast
edc47c41ba0099bd1e6395b72e8e387f,2019-01-01,1,1,0,Northeast
588f419a2d9b2d7bb24bc176ad20fb5f,2019-01-01,1,0,0,Northeast
8812e17ed8532e1e08b8d6f75ecaa604,2019-01-01,1,0,0,Northeast
615dd89ea3f5f56901f46866c3c7157f,2018-08-01,1,0,0,Northeast
eddcc21d367e3509ba2dfb303a07036f,2016-01-01,1,0,0,Northeast
39ac2fad84752cbd1df2c8d041718e21,2018-01-01,1,0,0,Northeast
00c10d39bd2c7fd08662295465785e42,2015-08-01,1,0,0,Northeast
e3199ef1e940aed49a02b1a3b8317da0,2016-01-01,1,0,0,Northeast
81b23fff100e1fbead664b6a19c0fca9,2017-01-01,1,0,0,Northeast
2bd2d7848c1e680826be7abd4f624cf4,2018-01-01,1,1,0,Northeast
eedf50915dbb9fe356cd4ab5dac370f3,2018-08-01,1,0,0,Northeast
c6ffe9a6354875a4ed72bef2ec2ebb2d,2019-08-01,1,0,0,Northeast
36b463a6028a9636e07db4f1409abb00,2019-01-01,1,0,0,Northeast
d0afed333c83dd1c6297f5bef8e6943d,2017-01-01,1,0,0,Northeast
a640b4b013afdddd15cce5e0e814694e,2019-08-01,1,0,0,Northeast
40bc03a0b58c8ad6271bb64fa915b197,2019-08-01,1,1,0,Northeast
2c8c0d9d2c303f6de5be0e59c0cec088,2019-08-01,1,0,0,Northeast
e94c9f4637488aa69298bf12d7609257,2016-01-01,1,0,0,Northeast
174abb4d18ddeb22889051a2a2b583a7,2016-01-01,1,1,0,Northeast
3c4168f45093964cf6ff9dad619e1d3e,2018-01-01,1,0,0,Northeast
0782d5767d4469ce4cf679677b962d14,2016-01-01,1,0,0,Northeast
fc196127566252a665b5f0c67a92c580,2018-01-01,1,0,0,Northeast
e24c29b946d799bb19cdf34318d234bb,2019-01-01,1,0,0,Northeast
88b95ffbdbec8f2e9703bcf4f86f36af,2018-08-01,1,0,0,Northeast
91a44591ec1ed0212fed88041668e344,2016-01-01,1,0,0,Northeast
b928341d786e46bc78ba69b532c99213,2016-08-01,1,0,0,Northeast
8fc24d01d90044b9143fb6392fcea280,2016-01-01,1,0,0,Northeast
43a106eaffc4bac15c91f5dd10b5b424,2019-08-01,1,0,0,Northeast
88c9fe725ccd0dbfb5c41455c3cc603b,2019-01-01,1,1,0,Northeast
589fa37256d037b26f516f8351b9cbf4,2015-08-01,1,0,0,Northeast
e41f5b9640f70915e6d9dd3161bbd49e,2015-08-01,1,0,0,Northeast
85df25cac395110b69ae54f1326606cd,2019-01-01,1,0,0,Northeast
ed4a0e49a35d21e8d5a19ca54659d906,2016-08-01,1,0,0,Northeast
e76307f9dac9052fefb402c3bc4e8d10,2015-01-01,1,0,0,Northeast
4d3808412668d530d2c1ff6d86b41b27,2015-08-01,1,0,0,Northeast
90395c68472db30dfb24fa03a72eef14,2017-08-01,1,0,0,Northeast
d16abb4987bd2d55e9142ededc879880,2018-08-01,1,0,0,Northeast
3505cc999b65067f16bd0ae94968acf0,2018-01-01,1,1,0,Northeast
0998a5a2dac90a4388eb5db076313961,2015-08-01,1,1,0,Northeast
7a2f347a72ea19169e7d465acff7559b,2019-08-01,1,0,0,Northeast
7effa39dea460bd42e3974e809a120dc,2019-01-01,1,0,0,Northeast
afd3fbed8b4e818fb8b87c491a9732e3,2018-01-01,1,0,0,Northeast
b2dd845e6418bc8a5cbdedf04e1a3b67,2017-01-01,1,0,0,Northeast
be65b90036f12a1a0aadc14286601abe,2015-08-01,1,0,0,Northeast
767cf34f92674e02221eaff6968e2a0f,2017-01-01,1,1,0,Northeast
896a55c72b242b5cfce1b8b9a3350b84,2019-08-01,1,0,0,Northeast
c1c6d8116be71facd9055d7009e69ff5,2019-01-01,1,0,0,Northeast
18da1c1a96c769e83ec058eb10e7fbce,2018-01-01,1,1,0,Northeast
97b85507974df5519149da9edd45e069,2019-08-01,1,0,0,Northeast
316d8b6e3a6e9f8371749ccaba8b34b3,2018-01-01,1,0,0,Northeast
94ba89dd34b4b045fbd87c49411713d3,2018-01-01,1,1,0,Northeast
de5a33f4012cf7d242b768cb24954d05,2019-01-01,1,0,0,Northeast
1f8b0f0a465b46e6fddc9d5bfeff60e7,2016-08-01,1,1,0,Northeast
6068d5ad205ed246c52be62569d38bb9,2016-08-01,1,0,0,Northeast
0585cf964daf833c2b19e6bb7dc80266,2018-01-01,1,1,0,Northeast
440b311f7166472ba65bd221b7004500,2019-01-01,1,1,0,Northeast
e34485421df8a33741284c11af0ae49a,2017-01-01,1,0,0,Northeast
2665e99b8ce011cd94866ebdea44ed11,2019-01-01,1,0,0,Northeast
e3f0c9baec1fe5880857d9c8e9b9f792,2017-01-01,1,1,0,Northeast
6fa27341db4da180c63a58d3347dbd66,2019-08-01,1,0,0,Northeast
4aff3549ffbe5b292e2fcf060d6b284b,2015-08-01,1,0,0,Northeast
758e72750539a1f095d86a814cc07375,2017-01-01,1,0,0,Northeast
1039047ce345bd79487379745ee76e86,2017-08-01,1,1,0,Northeast
93c9cdab32fae31503a1dd7b30144261,2018-01-01,1,0,0,Northeast
174abb4d18ddeb22889051a2a2b583a7,2017-01-01,1,1,0,Northeast
082084165b17a90f39d2b0ae0abc5b11,2016-08-01,1,0,0,Northeast
2fe7179c81dd6407aa87ce0f39a74b72,2015-08-01,1,1,0,Northeast
db7524496eb34134d9452bf97b23002d,2015-08-01,1,0,0,Northeast
f65f32f3dc5bb1984a44a7ddd22c2068,2018-08-01,1,0,0,Northeast
36b463a6028a9636e07db4f1409abb00,2019-01-01,1,0,0,Northeast
38c3858fe1f7f422b1e5ae15db9544f6,2014-08-01,1,1,0,Northeast
84151d720521b8bf0e1242cfe7f55fb8,2018-08-01,1,0,0,Northeast
cf72275034fb9da73f75597cc5919a91,2016-01-01,1,1,0,Northeast
d6420915792ee26d2ac4b092c51c23eb,2017-08-01,1,0,0,Northeast
89d5cc55a8c3c34f1d8b33ba519708d4,2017-01-01,1,0,0,Northeast
51e7535d721f5b7cd93c5475065ba847,2016-01-01,1,0,0,Northeast
3201a58ec487273f10a79441a0fc9f12,2014-08-01,1,0,0,Northeast
83cb86ab92e8025cecb38f688e1742db,2016-08-01,1,0,0,Northeast
27c061ccf8b762eee2091f18c6ee4aa9,2016-08-01,1,1,0,Northeast
d310be337f7db0aedd02b8496cac2b93,2019-01-01,1,0,0,Northeast
cea27aceafed64e7e0c06de71ff5bf28,2018-08-01,1,0,0,Northeast
c50dd7b044bffc1808252b94c56b92b6,2016-01-01,1,0,0,Northeast
4ae31525f64f763b66916db0593ba192,2019-01-01,1,0,0,Northeast
dd918c5f6246eb9d54e92e51948aa8a7,2016-01-01,1,0,0,Northeast
ddb1d267e039262c0837afc6f81e1976,2017-08-01,1,1,0,Northeast
ec971c67e8430d8d6a57854b94523232,2015-01-01,1,0,0,Northeast
fdc47e0ab241715021344dbf66baf865,2018-01-01,1,0,0,Northeast
e9a21aab4c6b642df279e288357b3463,2015-01-01,1,0,0,Northeast
6c9b9da8a92e42ce344363f91deb88aa,2018-08-01,1,0,0,Northeast
6bf61cd1f0bfc08d1864988975532a6e,2018-01-01,1,0,0,Northeast
503fe048f565ccc610c2902e2de9cfb9,2015-08-01,1,1,0,Northeast
615dd89ea3f5f56901f46866c3c7157f,2017-01-01,1,0,0,Northeast
caf22460c491d8d57cf6aaa030bb66d4,2017-08-01,1,0,0,Northeast
f31d8f6413079a37bcccccdc870740e1,2015-01-01,1,0,0,Northeast
f51c3ce916983a6a275d7febef374c08,2016-08-01,1,0,0,Northeast
7a5983abefeb2596bbeabc6df22c4341,2016-01-01,1,0,0,Northeast
7db6e11f9a8b8ef4c160c6b121ed323a,2017-08-01,1,0,0,Northeast
8b8db93316455f10ae333ec05bd56cd2,2014-08-01,1,0,0,Northeast
a70c70b222d0708c8870fc287a2c8e9f,2014-08-01,1,0,0,Northeast
b13b62caca9d6889bc99653134c57d50,2019-08-01,1,0,0,Northeast
b9f09a8b8d836579210d1c69709044b5,2014-08-01,1,0,0,Northeast
16f0f7fd768d8ceb6222f56008aef554,2019-08-01,1,1,0,Northeast
78c0012668c08f0c55e2e66d04fa4b26,2019-01-01,1,0,0,Northeast
6a86ffae4095444265bac1d151c1705f,2014-08-01,1,0,0,Northeast
b10676c1b59a3de5a045e2670e2afa1f,2016-01-01,1,0,0,Northeast
55ae6a9d3dd41ae83e299ff5a72b5451,2016-08-01,1,1,0,Northeast
aaea6aacb8db6b0084e618079da7d208,2017-01-01,1,0,0,Northeast
75a1ddbdbf6b066dc5ad0dc3e317b939,2018-08-01,1,0,0,Northeast
a898e215ac738709feb1b782d0733182,2016-01-01,1,0,0,Northeast
d699d5e6a73721a37a5e7a48e20e8cec,2018-08-01,1,0,0,Northeast
f89cc5606517196cc9b1d60c0b41fd8f,2017-08-01,1,0,0,Northeast
1f68090e15cc1ac9435fac42d1aeb60c,2014-08-01,1,1,0,Northeast
39982e403e7cfc3adc27fa2afb29a994,2014-08-01,1,1,0,Northeast
e3f6a6c652d7912f81b342e00c5dac63,2017-01-01,1,0,0,Northeast
a9c86d3f02ff26162c0fd20c4bcd4448,2016-01-01,1,0,0,Northeast
5be715fe44999e06eb9bee4f87e37590,2019-08-01,1,0,0,Northeast
3c2d41689051c7e81eec2fbcc6c04ce6,2019-08-01,1,0,0,Northeast
72eebc0f0bdff5a47e3ba9a104251b70,2019-08-01,1,0,0,Northeast
7a89205a947aa2c0f4c33cf2007f19fd,2015-01-01,1,0,0,Northeast
7472aedf5d716942d388cb9f2776b1fa,2019-08-01,1,0,0,Northeast
2dc083e48b7189e983a4295816684721,2019-08-01,1,0,0,Northeast
5391ee80ebeabdcf1ad964d3f6b54351,2015-01-01,1,0,0,Northeast
fff06d0869cb46bb8cc4cc97c95bdef0,2018-01-01,1,1,0,Northeast
eb6a55b3b33f5c2637e4b3ffad0600dd,2018-01-01,1,0,0,Northeast
49773ab5c47bc513178ede95d325f566,2016-01-01,1,0,0,Northeast
73f2cfc99e808d343a2deaf78a994cc4,2019-01-01,1,0,0,Northeast
3164ce31f9260c7284f891f84263d56f,2017-08-01,1,0,0,Northeast
0ffcd6da8561601f22c519835c1a9b49,2018-01-01,1,0,0,Northeast
d08da73a32e3e135f3d8f459e0f5fa95,2018-08-01,1,0,0,Northeast
d0f7c40190d3f6afbe6dab3ac3283dc5,2018-08-01,1,1,0,Northeast
908d9833f2d60b203dbf3c603b4e9b28,2018-01-01,1,1,0,NA
0da3b11d1d281c32802b1cf3eec5201a,2017-01-01,1,1,0,NA
6ced7ebb9d125dbd660ea5f361e05876,2016-08-01,1,0,0,NA
198545011709a5207a6f18f5011fc8c8,2017-01-01,1,0,0,NA
b76c49040c64239d828a6325e9ec03c9,2019-08-01,1,1,0,NA
b492f55a3db7d8e33ec101309f78f451,2018-01-01,1,0,0,NA
8e18430692500a219f7d445fb2db67a9,2016-08-01,1,0,0,NA
760525465c328da107ce31bed1e8aa0d,2018-01-01,1,0,0,NA
1a1df8f8f2051a4daa023d34918cfc7f,2019-01-01,1,0,0,NA
8cb0552105194938583c130d16fecd73,2019-01-01,1,0,0,NA
bdde97f1c1b939d6815fba995c2e681a,2019-01-01,1,1,0,NA
7f5f71ef34e81596a9673ba1de621cac,2019-01-01,1,1,0,NA
9e5826aad2ea4f64c36a42e7014450ed,2018-01-01,1,0,0,NA
fed87a11abd564647da1169f0f68d374,2019-08-01,1,1,0,NA
e8f3dd918e5153ba3faea13346be309d,2019-08-01,1,0,0,NA
9f6878455d7fbcaabde5ff739c1e0062,2017-01-01,1,1,0,NA
6aeefc3638e4f7c50f25fa2edd6bb045,2017-08-01,1,0,0,NA
8d42981225ef228787092a087201cb90,2019-01-01,1,0,0,NA
6dd1e855ca333febcc5cb3e2b7d6f3aa,2019-01-01,1,1,0,NA
44e396ef75db28f4b87570f7213d672f,2017-01-01,1,0,0,NA
b5561c8e5b867d3aff2e183e695cfa6d,2017-08-01,1,1,0,NA
a7f8a7b39ccb0d1959485906e84c7adf,2018-08-01,1,0,0,NA
e0b9ba861dc2d74db0a3d0fb84eba11d,2019-01-01,1,0,0,NA
9abdc489ef4b003f4ed31d56543dfa73,2017-01-01,1,0,0,NA
2170fda393ce9e8734fb75a01f2d5383,2018-01-01,1,0,0,NA
d66e5e9a570e6ecdefb4f43821ff66b9,2018-01-01,1,0,0,NA
219282dd2343a6bcab16b0f92d874c90,2017-08-01,1,0,0,NA
b0086bca128ab88635fe3f8e765ece6d,2014-08-01,1,0,0,NA
1a1df8f8f2051a4daa023d34918cfc7f,2014-08-01,1,0,0,NA
fec542de6e20e4e4dcb56bca38db3f80,2015-08-01,1,0,0,NA
081a229e03cb69f7bc71be95d3e3fd24,2015-08-01,1,0,0,NA
a3068df141edf70562a09a5682e54fe6,2015-08-01,1,0,0,NA
2984f444f9a9b3a0e08c0c00f1b7eb25,2015-08-01,1,0,0,NA
b444c432ead2671a2201c8894a152994,2015-08-01,1,0,0,NA
9f26fc05c5b4153a526df28c902ef30e,2017-01-01,1,1,0,NA
0782d5767d4469ce4cf679677b962d14,2017-01-01,1,0,0,NA
4ea6cc737555e1f9829439dca00368fb,2015-01-01,1,0,0,NA
45d4e3ac64159e70d5097ece1a954891,2015-01-01,1,0,0,NA
98c7452c1ea88b62a1c66644675e0cb6,2014-08-01,1,0,0,NA
036e77d7d85dc3825b894e9cbd7162d7,2015-01-01,1,0,0,NA
30ee6c5f7858985f03f0063536df2f21,2015-01-01,1,0,0,NA
206ac2e5d1e9cf3ac8ba92ba4f1dab97,2016-01-01,1,0,0,NA
8bd53dae26b58b066447dd25c0b467db,2016-08-01,1,0,0,NA
32847ea2149a03f3f4267b3d1efa518f,2017-01-01,1,0,0,NA
847f0560bd2e2eaac36ac90d3636c53b,2019-01-01,1,0,0,NA
7cfd8a79557ac84b614be10dac306345,2018-01-01,1,0,0,NA
392d287dc1bc0673a94f1986652a228f,2018-01-01,1,0,0,NA
f11aa68d722fabc6416821d8627370b3,2018-01-01,1,0,0,NA
cfeca3bb45d94a5941d7c3137bdffb98,2018-08-01,1,0,0,NA
82e265e1dc940279f072464802a8ab5f,2019-08-01,1,0,0,NA
63ea7278319b17bc750f417e6f55c491,2018-01-01,1,0,0,NA
082084165b17a90f39d2b0ae0abc5b11,2019-01-01,1,0,0,NA
e73ddc479dfe894ef616d9c6a35b5a4a,2017-01-01,1,0,0,NA
d5a47806cf55e1626ae6ae9bc7e0afb6,2017-01-01,1,0,0,NA
0046f2bf72144e99559917345cb5741e,2018-01-01,1,0,0,NA
224a4697079aeae2242f2e00bdc870ae,2016-08-01,1,0,0,NA
fbb56f43bac531fbc7186955ad07b6db,2018-01-01,1,0,0,NA
1c28d094fd5bc005760ac785c03641e7,2016-08-01,1,0,0,NA
b00fecd768b36241329b52cf1875312c,2015-08-01,1,0,0,NA
385aba08fe3f458ebc7461c68138149c,2014-08-01,1,0,0,NA
b44f3654e2804df3f62ac1dc38b7bc5a,2018-01-01,1,0,0,NA
cd414b7857c4db3b3fc45223db62eed3,2015-01-01,1,0,0,NA
30ee6c5f7858985f03f0063536df2f21,2015-01-01,1,0,0,NA
698ed9d286cc888bbf90d6549cebadd9,2018-01-01,1,0,0,NA
944d4da0b3f879e7c9c457a88d74ec4d,2016-01-01,1,0,0,NA
aa14182cb815a6a0385f5073c9b83008,2015-08-01,1,0,0,NA
ac1d06af95595ab338ff60b3a354bc8e,2017-01-01,1,0,0,NA
d0a2cd69c40f6c50a046aee8bb92e9e8,2018-08-01,1,0,0,NA
23bc7e3f55a745ec7f3a48f1768d2f66,2017-01-01,1,0,0,NA
084a004d114cca7d553e659deec28804,2017-01-01,1,1,0,NA
847f0560bd2e2eaac36ac90d3636c53b,2019-01-01,1,0,0,NA
bfffe944740507af3c80d934bc28c7ee,2015-01-01,1,0,0,NA
eff324490af840ef6d1d312f3dfe7353,2016-01-01,1,0,0,NA
76048be285007c216e4693b526896d6a,2016-01-01,1,0,0,NA
d3a95fec4e8e594d1d2113db6fe75cf7,2015-01-01,1,0,0,NA
3debb3dcc52686b62a0994935dfb0135,2015-01-01,1,0,0,NA
0046f2bf72144e99559917345cb5741e,2018-01-01,1,0,0,NA
5fedf70d178c430ac7ee86b4717a0464,2018-01-01,1,0,0,NA
ec6d284a79ed0dff16dfc14800e4262f,2018-01-01,1,0,0,NA
0c0a7a9c5b6a6e45277fcf4a6c486d59,2018-01-01,1,0,0,NA
392d287dc1bc0673a94f1986652a228f,2017-01-01,1,0,0,NA
99aa98f19f5b43308bf6d51df1de3da3,2017-01-01,1,0,0,NA
c6d28b87cc66c052161346ffd132b610,2018-08-01,1,0,0,South
93d0df654384c91f85257523de65ffe5,2018-08-01,1,0,0,South
4e13f992e789126c2a01138b868d7f86,2019-01-01,1,1,0,South
02c1e2fb5bd7a488249723fedcd612d2,2018-08-01,1,1,0,South
fedef84291f7f1c7dfb0748e32eef63c,2019-08-01,1,1,0,South
952fcc0e36ea551ce4b9ec119414c835,2015-08-01,1,0,0,South
d57541a39b03a2c67d38596502bbf4ee,2016-08-01,1,0,0,South
90fc7902b43ff93165f64d9710cc5755,2019-08-01,1,0,0,South
cd9606676b92c59cc138c2ac3110a465,2019-01-01,1,0,0,South
8a5c1148313f085b6133cde138dd8b21,2015-08-01,1,1,0,South
d169330113e9fa48c1ab6fc975cfd353,2019-01-01,1,0,0,South
952fcc0e36ea551ce4b9ec119414c835,2016-08-01,1,0,0,South
e94c9f4637488aa69298bf12d7609257,2017-01-01,1,0,0,South
dbba03560b60ad30ae231883f12fd298,2017-08-01,1,0,0,South
a645540efed2f0b85847066662115dcd,2017-01-01,1,0,0,South
d4991070a8c5da4df545c06c62b3832a,2016-01-01,1,0,0,South
3e86ae1e80ba233e4ae38a5fb1e9d7bf,2016-08-01,1,1,0,South
57247f64205b062106e4a0cdc54ef4ed,2019-08-01,1,1,0,South
d9d7dba1104594685c9133f0023dbebc,2019-01-01,1,0,0,South
eec7fdcbd6b82f9a1e00584162ea5cf2,2019-08-01,1,1,0,South
2b44626c2b5e0f810f387293ef3f2eb1,2015-01-01,1,0,0,South
f5af1bee702b6fc78d38f56b8bb67592,2018-01-01,1,0,0,South
09c47b61da075b8fcd560143832e9a18,2016-08-01,1,0,0,South
20d224b47b6c36e0b5bc31aef52fa25c,2019-08-01,1,0,0,South
f98638c1200887012515dddbf7763702,2019-08-01,1,0,0,South
de7a1ac7a7daf3e6ac157d2c6d20d00c,2016-08-01,1,1,0,South
e0733ced5e0f1695762a67b49c6823fe,2017-01-01,1,1,0,South
c160f66037a9d5d4b4d090f7b7208e70,2015-01-01,1,0,0,South
0404eb83736aaae1d227666a025a4b59,2018-01-01,1,0,0,South
6ddc4a7349562d7925c514682ec956fa,2016-01-01,1,0,0,South
9776c9b3fa385906b9c3296b7e2610fd,2018-01-01,1,0,0,South
2e406f013fb53088f76f7ff7d32371b8,2017-01-01,1,0,0,South
6ba74ae97ffe41af9e14557b134c9b07,2014-08-01,1,0,0,South
e733be8ba8d5b3cc6b71cb0018857384,2015-01-01,1,1,0,South
f11cfc09c87219cb9f7ddd3a1f402f40,2016-01-01,1,0,0,South
0ecc80f7184ddc89fecaf159de53249f,2018-08-01,1,1,0,South
c4bc3e2890cfeaec34fa98548e1a7a93,2017-01-01,1,1,0,South
9dafaffe437466de7f596b2389a677d2,2015-01-01,1,0,0,South
166bd308e2f38d1bad721f73b1e380cb,2018-08-01,1,0,0,South
f3fe39c0b663465184f9da365a6f5954,2016-01-01,1,1,0,South
da3a1eae4c697e5f57e24fa9cce2e9ed,2016-01-01,1,1,0,South
752350eae9f98c6f282c61c22706ab9f,2014-08-01,1,0,0,South
f8a887531d9c000835813e47bcda6a55,2015-01-01,1,1,0,South
d0f7c40190d3f6afbe6dab3ac3283dc5,2018-01-01,1,1,0,South
ec60ec724ea5166bc9988f9840d75d0a,2015-08-01,1,0,0,South
206ac2e5d1e9cf3ac8ba92ba4f1dab97,2016-01-01,1,0,0,South
0445e5e773c84edfb12c1ded10a052fa,2016-01-01,1,0,0,South
b7bcfc93eea8269915d1ed9787a1a812,2016-01-01,1,0,0,South
8786ba5466892a1756f610f8c470b50e,2017-08-01,1,0,0,South
403f1b155b520fda21f2953d4281ed0e,2017-08-01,1,0,0,South
dbae9e7a427101ac3830c3f1c6b21f6f,2016-08-01,1,0,0,South
70299ac131520875eda9e66f428149af,2018-08-01,1,1,0,South
6e67d1233f4c665b715e3743e6ca730a,2019-08-01,1,1,0,South
a07535da46ca99886b425d22a0e3f047,2016-01-01,1,1,0,South
20652349f0a5b4519ddb47ed685dc325,2015-01-01,1,1,0,South
39ac2fad84752cbd1df2c8d041718e21,2019-01-01,1,0,0,South
815513b74735652469c42d6e8a275336,2019-08-01,1,1,0,South
00b566229d6909a5aa8da4dddc52fc28,2017-01-01,1,0,0,South
3c8b5b979eef67475738b955a4128486,2018-08-01,1,0,0,South
bce7f01ac9ccd1dba5daa5e00fb963c1,2019-01-01,1,1,0,South
1c48d26a9b112c0ea7da8684affa1443,2014-08-01,1,0,0,South
2c9dd148be0a55352acb38d45af04dbd,2015-08-01,1,1,0,South
b4f59249ee268d66fc36214f83bc5b7a,2018-08-01,1,0,0,South
e00be1ca5463097af7e0bb68d5da30d5,2014-08-01,1,0,0,South
b5bec6438d21b8dd3443a9f99a4e7c8f,2018-01-01,1,0,0,South
4f05763775dad1ba879712c1180b5a88,2018-01-01,1,0,0,South
4d748edcdfbc7e2bfb1241eda5247d77,2019-01-01,1,0,0,South
883963920a83935079251d7d53e90ca8,2019-08-01,1,1,0,South
f611326551068c4bb22d2d304083f89e,2019-01-01,1,0,0,South
b9f09a8b8d836579210d1c69709044b5,2015-01-01,1,0,0,South
f2bf9bd2aa8afe2432cf1f2f80fd151f,2015-01-01,1,0,0,South
5ebca53c7cb994e723c6839e9e6d6c9f,2016-08-01,1,0,0,South
64161da5d35fc66a18c6792a8b663de7,2019-08-01,1,1,0,South
26bb5f72944483860270bf185b2daf33,2016-08-01,1,0,0,South
b01571c306cf6a4c37fbef02fb318b50,2014-08-01,1,1,0,South
ed688fc0f962073c1e68557e94853f54,2017-08-01,1,1,0,South
a16d53aa88e2418ae0a6126787afd83a,2016-01-01,0,0,0,South
78a534c16a6a57e8e030d0dd40119e4f,2016-01-01,1,0,0,South
8f59c925fea3611a81f6f308af1b2e88,2018-01-01,1,1,0,South
8ad43f0d277bd8892138bde9ba47a001,2016-08-01,1,0,0,South
413c5697fb54e699d62a98c464334d52,2015-08-01,1,0,0,South
4e450bafa87ed663d227d603a8ffd95e,2015-01-01,1,0,0,South
f3b0df24e1f9618d3e03674d44f10714,2015-08-01,1,0,0,South
9bf0271cc8b65ed1d2934f75f3fbe1e5,2017-08-01,1,1,0,South
eb9e16ec872156c1d5b216ce23538f19,2016-01-01,1,0,0,South
a6033872ada8f8307c881a0fb65ad310,2017-01-01,1,0,0,South
aca370bca8d22349c50e7f40d1b61326,2019-08-01,1,0,0,South
110b0698c215f08c5de160d266ab5fd2,2015-08-01,1,1,0,South
1a0ef5d4fadd1df565840cc8a1ec8f17,2017-01-01,1,0,0,South
66c17b0317ab309d8781f8253dfec608,2014-08-01,1,1,0,South
c8429efce3e9e4c8fcffe6dcb2059483,2017-01-01,1,0,0,South
3873ad17af736cd8148096c4ae68e472,2017-08-01,1,0,0,South
6e3e61028616a71bc1f1c0b8fcfebbe3,2015-08-01,1,0,0,South
8c45961fd2f399113420828992ea1249,2014-08-01,1,0,0,South
aaab7a31b778c5cf8f8a9a38734de079,2016-01-01,1,1,0,South
dc6a78cc9bce1f2d899e79ba74d7da05,2017-08-01,1,1,0,South
e6bc43bd8096b0d8c15c677d49a2dcb4,2015-08-01,1,0,0,South
b80b7b0b9135439061164b06c514b5a1,2015-01-01,1,1,0,South
38c3858fe1f7f422b1e5ae15db9544f6,2016-01-01,1,1,0,South
0d65c9e94be1c9b41950714167688b59,2015-01-01,1,0,0,South
a85247e4abf4df8b2de1d2791f1bc3a6,2014-08-01,1,0,0,South
c4c0dadd7fc641b41da64deb4a5974f3,2017-01-01,1,1,0,South
e950d78a2eb57225e8f1438b4e405cb4,2019-08-01,1,0,0,South
81448b09fbf76fd2ef914f2ff797bd48,2019-08-01,1,0,0,South
67ca1d48f03362d7683801155f737944,2016-08-01,1,1,0,South
0c983ba0c5e7d3d2d45ac6259239006e,2019-01-01,1,0,0,South
0ffcd6da8561601f22c519835c1a9b49,2015-01-01,1,0,0,South
959e73c8118679f3cefd9ca1beee7a3e,2015-08-01,1,1,0,South
ab778b2196c30b3dadc973aaa9ca43ac,2014-08-01,1,0,0,South
a2523d5d755ef74bf65194f631d4177a,2016-01-01,1,1,0,South
edde0f8793873ae44dadb4a764ca77ab,2016-01-01,1,0,0,South
bc9d7ccb863887938c951ab8f273cd25,2019-08-01,1,1,0,South
dfa3be36899fc46de837417082e76b3b,2017-01-01,1,0,0,South
cf9913134a551488f2ef7dd567a28741,2017-01-01,1,0,0,South
2434d0f233b18723cf75ae5cbb9147d5,2014-08-01,1,0,0,South
cd9606676b92c59cc138c2ac3110a465,2019-01-01,1,0,0,South
849509ad6c074af3287e9db30fb3d5c0,2015-01-01,1,0,0,South
dd34b0e97cbfe886f753696eed8e2d91,2018-01-01,1,0,0,South
dfa3be36899fc46de837417082e76b3b,2016-01-01,1,0,0,South
dcbecfb7f4b1d59dceecd53f76d00cc1,2019-08-01,1,0,0,South
0cb86561e55f892b6b8842df78de1b7b,2019-01-01,1,1,0,South
de5e1ec928a140fbe4d16c53224c77d2,2018-01-01,1,0,0,South
dc9103e6c272abc8681ab8cd234336e6,2018-01-01,1,0,0,South
e20c84463c55065054bca27c954c2f50,2016-08-01,1,0,0,South
0a27aef2ccd080cfeb3b729b8b4e580a,2017-08-01,1,0,0,South
c80b578fec519f8cfe4d527c32dd3ac8,2016-08-01,1,0,0,South
42b86a1b542814e56267183b5dc5acd9,2018-01-01,1,0,0,South
c537f92b678df9c6a90df05eb32b5004,2016-08-01,1,0,0,South
85a86c9961514c75d7c701b19a112be6,2019-01-01,1,0,0,South
daf213b4f0f1ebd2bb16108fe4ac778e,2019-01-01,1,0,0,South
f40f97271fdd08e14aec27b3a12f0b8a,2019-01-01,1,0,0,South
6fa27341db4da180c63a58d3347dbd66,2016-08-01,1,0,0,South
