seminar_id,Seminars
bdde97f1c1b939d6815fba995c2e681a,8
be068f0673018002d3330a3b97d68878,4
bf52b9ddf0b263f6c88e0f14b3f08757,2
bf66782a84ac3a0cd69a375b06c97bbb,1
bfe7880d59d64597d2b70c2f52d7e112,1
c070350ca1e60e0b8fcadc59087d3f7a,1
c0eded90cc32ee4d3fdee036b5503808,1
c123dd3ccd91ea63664d24b206bb93cb,1
c14fbf969ac4dee2c959333256fc4223,1
c18872d2b0c450eb810875a4cb58d50c,5
c191a08059ad3be38e4707e044123b2b,1
c2389577cc865fc0d6a04e0ef4baab00,1
c24104435aaa05aa0a128cd39677ea34,1
c2be66caf8e17486a6acebcbf5156d9e,1
c2c34b7d682e38a02e527d3a4b73d228,3
c31af4757d4e1366a24d3cfb9b5126ae,3
c31f769db9cb53dd59e592d74288c4a7,1
c33e4ebc2f47bb5130f8237cab2dd1e9,1
c3d7f5b05bfe99eeca7f56c803945f4c,1
c3fce3b96a87895445e9248271b62eba,1
c42558e914659f08b52b770a1d6024cb,1
c48c7dabb98625dd91bdd4b57c54274c,2
c4bc3e2890cfeaec34fa98548e1a7a93,6
c4c0dadd7fc641b41da64deb4a5974f3,1
c4d00a1f090c409de1a455665233cef2,1
c51c4ffec076ce3161c1ef365f29eb94,1
c538edb38b5847eae590819af37d85cd,2
c53dea992290ad788f8bbb8fc8eec237,1
c54ebc420dc02cc15a2e1760bf5edc1c,1
c5949a2545af626b062ab833081bb3c8,1
c5a5e92411aa74896382c808c1532677,2
c69a4c3663522be09b014cdbc7f2c55d,2
c7a74cbc56a99816c8cc0a91071496fb,2
c7d898f17b57198b75e1ac6fdef5c119,1
c7e0ee402de54d2bc7cc53af75f45780,3
c7e2ebf3ad4d9b8ddb381e21a131aba9,3
c82ef947685eb4f619a651042767629d,1
c8443b25fe4e03081b656698b1eb5b9b,2
c8e4ebde281fdd17333d194fd6a673c2,3
c9221c1d58844030fd49fc5c5cfd5153,1
c957161c447ee659cb29c4cb02411eca,1
c988ad91829705e7cbc5d1563227efe3,2
c9eb0340874d09d520d2a0e07c9587d6,1
c9f5948399780bc4f44616d031974545,1
ca70d18cb20d28557c56b64eb2ad81e2,1
ca8dd114a35f95149b01c9c4fdfd799d,4
cae52a92e03d4bd4e6afd64a1866fd88,1
cb63218a24ab314244c9aa1863d2b78e,2
cb8b645e73cc5dc6017357d80c7745dd,1
cbd60fdc69d7460c0076aaafbad40020,1
cc00e798ce546294f69126f4c2811b94,1
cc6d6710cf6a99d6389255e6b41c0e14,1
ccd27b64b0a282663266d37503adb3b3,1
ce07046640af78a1f1df4903adff5ac1,1
ce0cefcdbb978ff154dbc0160381e1e6,3
ce606eb633a1fcb24fc12019e67dafb4,1
ce74d639c48de399097458721c53832d,2
cea0b726ac966672726b4fa7b502f72f,1
cefb952e43926e9e1f559777f0ff8aa4,1
cf72275034fb9da73f75597cc5919a91,2
cf97a9b256b6fe9f58160e72e5855ce9,1
d02cdffb419ddc488ffe2c454ad12605,4
d073ec6e3186497817056fe235b50b65,1
d0bc954c3a7b70fa3e4f676bc820065b,3
d0f7c40190d3f6afbe6dab3ac3283dc5,5
d10a438e4877658ac5bc82bf7ae89772,1
d1a75fbe3cce91d9fcb08c98e4ea40b4,2
d268ce0b18c7265e9a8274358a035857,3
d329188b646b76c90628d46498bc475f,1
d334b0e7ba85fbcc8bba2ada516a5daf,2
d380702b7aae1d7142abfad5ba746a58,5
d3b72a88b1b8187f2da80badfde7b8fb,3
d3da0dd5537f5ff745325673e0848e50,1
d4be71df6d9744270b832bed4d4b16a2,1
d4bf3f0c06ff022251ac7512010c3b92,2
d4f5ca3ca2dbc27d9ac734c3258dee54,1
d4faf9f800c06335279ed2fc4c0c7058,1
d50ae6ac1e425f2bb173d8f447f507f4,1
d571b52a4239db077915de3e42a63b73,2
d581ff1b33a8840d8ca93ca4ad1b6918,3
d5a0e2b5c2cd4061619114d4948d86b6,1
d5b488185ba1ce55872086da55cbb320,2
d5f786d596880daef4d0e29e451f3961,1
d60e39dff70c2754c7463c66f5b24288,2
d617c120e4d148df192434787e821526,1
d65edacd8d23a1875e5bfccb048b1b1c,1
d6c61bfcd948da8ad5bc97dd49bd5d31,1
d6d3681abaa8316e92f835cbf7474d32,4
d7a3bccacffb83d8444b96afba0ceebd,3
d7adb9ebf9a424c2c956ce0843cfdec9,1
d8386909d9d708ae9bd9af2579213a3d,1
d891bf1aba06a8c8f1386bf71d5ab3e0,1
d89ba5503940856c5f47df36e864e251,2
d8a557779740cfa8d99f1f55c0df9359,2
d8b5e7a528088758df57abb7d6d5cd60,1
d94c63d155fe5adb62a37b33dd5b36e0,1
d996de91079fda566b9843f05fc3e811,1
da2f8d9892ccbea2df1465dc1a407881,5
da3a1eae4c697e5f57e24fa9cce2e9ed,10
da79d347dae4d6f023f863464c4b4714,1
da7fcdccf3c208eb19c16ec9c96d3078,2
db36e85519d3472fedad12d2c185e6a3,4
db50c1d2822dfe293816ff9ab2d8ecac,1
dc6a78cc9bce1f2d899e79ba74d7da05,1
dca5860d804b57f443df8fac08aec09c,1
dd2db6ce919e0b6a708e730a41a8fa5d,1
ddb1d267e039262c0837afc6f81e1976,2
de0b1ec3f1e09e8df19dd21f587811db,2
de2ff69de287336532afe413fbaaf7f2,8
de5240619c662568955ab267ca5bbffd,1
de625982650d7f07b3aa27435ab19765,1
de668009ace563fb24f01335d69f20f6,4
de763c832d0ae0b074d2e5e6b38427a0,2
de7a1ac7a7daf3e6ac157d2c6d20d00c,5
deb59249f72727578c5c2883331b09c6,1
df23fb2fe5d540b79c89546692c5ee2d,2
dfd2ad29c307b2c6ed4c30e4c03eddf2,5
dffd7adf33e86a3213c87b7faa74c611,4
e0546f470cd64ba36693f29ed5455f4c,3
e0733ced5e0f1695762a67b49c6823fe,2
e0bb13e972a6b7777b3ba8fe95caa935,1
e170ba89ca877ccdade0ba5182efa3fe,1
e2ca7c62d63aec38570e81f4a9877bd6,1
e315240dc35aa0d7b218f6b7a6482995,1
e34477b55c35da70d8914ba4c4fa50f1,3
e3452b6b850d42286ebb9452da4a0859,1
e3f0c9baec1fe5880857d9c8e9b9f792,1
e428bb8b092b3278ce2ba98a987b9867,1
e4d8d39baec6ca12f324f4e8cf0aee52,3
e5fd852fcf98345268fc3c484098035e,1
e616cec5cb84eeb37f1f10df38d6e8d1,7
e72e2048d073d4aa178e428d49df428f,1
e733be8ba8d5b3cc6b71cb0018857384,3
e79b8a9770fb38bf4e54fd46d4c23780,1
e838d53b886374156602383cfe9a8087,5
e8814a3b12023cae9f073ae6bd9d5cd4,1
e90f943f5536229b4572312f2117f6cd,1
e93fe92bdd487dc74889802418b5df17,1
ea33f1281697838c1290930843c5e13a,1
eb65b4d5c11ce32e0a84bd74b5f22b8d,2
eb95ca2d9cc952f038078f54e5b3e343,2
ed01edd2b9e554cccef1cecbe1881f52,1
ed688fc0f962073c1e68557e94853f54,3
edc47c41ba0099bd1e6395b72e8e387f,1
ede20ada1ce61fd2c8004759cf70f550,1
edf9baacff103af660389f2c88102458,6
eec7fdcbd6b82f9a1e00584162ea5cf2,2
eecd126e71758f44c120c33a651b8604,3
ef2f873862cfd6d617375a850150ff0b,8
ef757bc1e664fe9ab4036f2d2848b6c7,2
ef95fab28f304a6c75d7d12289d1af24,1
f0918dbc4ae6b05d2fc1712d8b534dc6,3
f0f989666fa8dfdce5f48ebc52038432,1
f17517d03202bd9e4fe727769f6c498d,1
f2c33e557905d9b57ce40a253c3d8690,3
f30a8e5b370758efa7398ff92780ffa5,9
f322af63991afca508e026851984c114,1
f33b82fc258902f4b1fd87b5e5a14547,1
f37b193c8afe4492a950d600947b373f,1
f3fb5c52bce2653ba13e074510a6d0c9,2
f3fe39c0b663465184f9da365a6f5954,6
f4c99e32bf6b919c3a81c4fe6da66e68,1
f619424fe6e52e2f116e51c80a973740,3
f63db1bd69275ab669c2e39b7b7d532d,2
f71d12dc29a594db901bc90d9ffe5299,1
f804c81e7731b23ceeacd49a491d72c7,1
f836c86064621a985545af840eeede71,3
f8a887531d9c000835813e47bcda6a55,3
f8cd131f6d6c5bfc9f8bc552b785b1ed,1
f96b2f725c6535cfede478f469517e53,1
f9e3efa40708af0628d5d7c57f68b276,3
fa88d010a64712d2f77faa21c0a42bf2,1
fa9335a21100e7ccabbb172e34ee05ba,2
fae52ab15b4c2855e33f3ec5a9a5c134,1
fb6f729d43dddb32f9b411818abed13a,1
fb7cd0dc1ab82c0e10e838c05b035bd5,4
fb9eb720233394907b386530543c2c78,1
fbb26498eaabaecc95915948d96a89f9,1
fc32798d097b74a2b68fa6274f064025,1
fd2d9a2660b5b49afb1a89a7f75dbc35,2
fd538a5f8c6b65b3d76fbd29a3ca6ad2,1
fdd1e5060aafa91016e4c8777ae48613,5
fed87a11abd564647da1169f0f68d374,4
fedef84291f7f1c7dfb0748e32eef63c,3
ff07cb0466a7c937ec2d9a96875d061a,3
ff0c5cfa0caedd4d87ac1d71d9f5b98e,2
ff8d4a04582b3645f049202e637f4550,6
ffb6c2dfc9f9403acda1844999ef99b9,1
fff06d0869cb46bb8cc4cc97c95bdef0,1
fffee3c7f0947c5e27b2df018b02907a,4
